CRN,CRASH_YEAR,VEH_TYPE
2013055602,2013,Automobile
2013055603,2013,Small truck
2013055603,2013,SUV
2013055604,2013,SUV
2013055605,2013,Large truck
2013055606,2013,Bus
2013055606,2013,Automobile
2013055607,2013,SUV
2013055608,2013,Automobile
2013055608,2013,Unicycle bicycle or tricycle
2013055609,2013,Automobile
2013055609,2013,Automobile
2013055610,2013,Unicycle bicycle or tricycle
2013055610,2013,Automobile
2013055611,2013,SUV
2013055611,2013,Automobile
2013055612,2013,Van
2013055612,2013,Automobile
2013055613,2013,Small truck
2013055614,2013,SUV
2013055615,2013,Automobile
2013055615,2013,Automobile
2013055616,2013,Automobile
2013055616,2013,Automobile
2013055617,2013,Automobile
2013055617,2013,SUV
2013055618,2013,Automobile
2013055618,2013,Automobile
2013055619,2013,Automobile
2013055620,2013,Small truck
2013055621,2013,Automobile
2013055621,2013,Unicycle bicycle or tricycle
2013055622,2013,SUV
2013055622,2013,Van
2013055623,2013,Van
2013055623,2013,Unicycle bicycle or tricycle
2013055624,2013,Small truck
2013055624,2013,Automobile
2013055625,2013,Automobile
2013055626,2013,Automobile
2013055627,2013,Small truck
2013055627,2013,Automobile
2013055627,2013,Automobile
2013055628,2013,Automobile
2013055628,2013,Automobile
2013055629,2013,Small truck
2013055629,2013,Automobile
2013055630,2013,Van
2013055630,2013,Van
2013055631,2013,Van
2013055631,2013,SUV
2013055632,2013,SUV
2013055633,2013,Automobile
2013055633,2013,Automobile
2013055634,2013,Small truck
2013055634,2013,Automobile
2013055635,2013,Automobile
2013055635,2013,Unicycle bicycle or tricycle
2013055636,2013,Automobile
2013055636,2013,Small truck
2013055637,2013,Automobile
2013055637,2013,Automobile
2013055638,2013,Automobile
2013055639,2013,Small truck
2013055639,2013,Automobile
2013055640,2013,Small truck
2013055640,2013,Automobile
2013055641,2013,ATV
2013055641,2013,Automobile
2013055642,2013,SUV
2013055642,2013,Automobile
2013055643,2013,Automobile
2013055644,2013,Automobile
2013055644,2013,SUV
2013055645,2013,Automobile
2013055645,2013,Automobile
2013055647,2013,Small truck
2013055647,2013,Automobile
2013055647,2013,Automobile
2013055648,2013,Automobile
2013055648,2013,Automobile
2013055649,2013,Automobile
2013055650,2013,Automobile
2013055650,2013,Automobile
2013055651,2013,Automobile
2013055651,2013,SUV
2013055652,2013,Automobile
2013055652,2013,Automobile
2013055652,2013,Van
2013055653,2013,Motorcycle
2013055653,2013,Automobile
2013055830,2013,SUV
2013055830,2013,Automobile
2013055831,2013,Automobile
2013055831,2013,Automobile
2013055832,2013,Van
2013055832,2013,Automobile
2013055832,2013,Automobile
2013055833,2013,Small truck
2013055833,2013,Automobile
2013055833,2013,Automobile
2013055834,2013,SUV
2013055834,2013,Small truck
2013055835,2013,Automobile
2013055835,2013,Automobile
2013055836,2013,Automobile
2013055836,2013,SUV
2013055836,2013,Large truck
2013055836,2013,Automobile
2013055837,2013,Automobile
2013055837,2013,SUV
2013055838,2013,SUV
2013055839,2013,Van
2013055839,2013,Automobile
2013055839,2013,Automobile
2013055839,2013,SUV
2013055839,2013,Automobile
2013055841,2013,Van
2013055841,2013,Unicycle bicycle or tricycle
2013055842,2013,Small truck
2013055843,2013,Automobile
2013055844,2013,Automobile
2013055844,2013,Small truck
2013055845,2013,Small truck
2013055845,2013,Automobile
2013055845,2013,Automobile
2013055846,2013,Automobile
2013055846,2013,Automobile
2013055846,2013,Automobile
2013055847,2013,Automobile
2013055847,2013,Automobile
2013055848,2013,SUV
2013055848,2013,Van
2013055849,2013,SUV
2013055850,2013,Automobile
2013055850,2013,Automobile
2013055851,2013,Small truck
2013055851,2013,Automobile
2013055852,2013,Automobile
2013055853,2013,Automobile
2013055853,2013,Automobile
2013055854,2013,Automobile
2013055854,2013,Automobile
2013055855,2013,Automobile
2013055856,2013,SUV
2013055857,2013,Automobile
2013055857,2013,Automobile
2013055858,2013,Automobile
2013055858,2013,Automobile
2013055859,2013,Automobile
2013055859,2013,Automobile
2013055859,2013,SUV
2013055860,2013,Van
2013055861,2013,Automobile
2013055861,2013,Automobile
2013055861,2013,Automobile
2013055862,2013,Small truck
2013055863,2013,Automobile
2013055863,2013,Small truck
2013055864,2013,SUV
2013055864,2013,Automobile
2013055864,2013,Automobile
2013055865,2013,Automobile
2013055865,2013,Automobile
2013055865,2013,Automobile
2013055867,2013,SUV
2013055868,2013,SUV
2013055868,2013,Automobile
2013055868,2013,Automobile
2013055869,2013,Van
2013055869,2013,Automobile
2013055870,2013,Large truck
2013055870,2013,Automobile
2013055871,2013,Automobile
2013055872,2013,SUV
2013055872,2013,Automobile
2013055873,2013,SUV
2013055874,2013,SUV
2013055874,2013,Automobile
2013055875,2013,Automobile
2013055875,2013,Automobile
2013055876,2013,Automobile
2013055877,2013,Automobile
2013055877,2013,Automobile
2013055878,2013,Large truck
2013055879,2013,Automobile
2013055880,2013,SUV
2013055880,2013,SUV
2013055881,2013,Automobile
2013055881,2013,Automobile
2013055881,2013,Automobile
2013055881,2013,Automobile
2013055881,2013,Automobile
2013055881,2013,Automobile
2013055882,2013,Automobile
2013055883,2013,Automobile
2013055883,2013,Automobile
2013055884,2013,Van
2013055884,2013,Small truck
2013055885,2013,Automobile
2013055885,2013,Van
2013055886,2013,Automobile
2013055886,2013,Automobile
2013055886,2013,Small truck
2013055887,2013,Automobile
2013055887,2013,Bus
2013055887,2013,Automobile
2013055888,2013,Automobile
2013055888,2013,Automobile
2013055888,2013,Automobile
2013055889,2013,SUV
2013055890,2013,Automobile
2013055891,2013,Automobile
2013055892,2013,Automobile
2013055892,2013,Van
2013055893,2013,SUV
2013055893,2013,Small truck
2013055893,2013,Automobile
2013055894,2013,Automobile
2013055895,2013,Automobile
2013055896,2013,Automobile
2013055896,2013,Automobile
2013055897,2013,Automobile
2013055898,2013,Automobile
2013055898,2013,Automobile
2013055899,2013,Automobile
2013055899,2013,Automobile
2013055900,2013,Automobile
2013055900,2013,SUV
2013055901,2013,SUV
2013055901,2013,Automobile
2013055902,2013,Automobile
2013055902,2013,SUV
2013055903,2013,Van
2013055903,2013,Unicycle bicycle or tricycle
2013055904,2013,Automobile
2013055904,2013,Automobile
2013055905,2013,Automobile
2013055905,2013,Automobile
2013055906,2013,Automobile
2013055906,2013,Automobile
2013055907,2013,Small truck
2013055907,2013,Motorcycle
2013055908,2013,Van
2013055909,2013,Automobile
2013055910,2013,SUV
2013055910,2013,Automobile
2013055911,2013,Automobile
2013055912,2013,Motorcycle
2013055912,2013,Automobile
2013055913,2013,Automobile
2013055913,2013,Automobile
2013055914,2013,Automobile
2013055914,2013,Small truck
2013055914,2013,SUV
2013055915,2013,Automobile
2013055915,2013,Automobile
2013055915,2013,Automobile
2013055916,2013,Automobile
2013055917,2013,Small truck
2013055917,2013,Automobile
2013055918,2013,Automobile
2013055918,2013,Automobile
2013055919,2013,ATV
2013055919,2013,Automobile
2013055921,2013,unknown
2013055922,2013,Small truck
2013055922,2013,Automobile
2013055922,2013,Automobile
2013055923,2013,Automobile
2013055923,2013,Small truck
2013055925,2013,Automobile
2013055926,2013,Automobile
2013055926,2013,Large truck
2013055926,2013,Automobile
2013055927,2013,Van
2013055927,2013,SUV
2013055928,2013,unknown
2013055928,2013,Automobile
2013055929,2013,Unicycle bicycle or tricycle
2013047362,2013,Motorcycle
2013047363,2013,Automobile
2013047364,2013,Small truck
2013047364,2013,SUV
2013047530,2013,Automobile
2013047530,2013,Large truck
2013047532,2013,Automobile
2013047532,2013,Van
2013047533,2013,Automobile
2013047533,2013,Small truck
2013047533,2013,SUV
2013047534,2013,Automobile
2013047534,2013,Automobile
2013047534,2013,Automobile
2013047535,2013,Automobile
2013047535,2013,Automobile
2013047581,2013,Motorcycle
2013047581,2013,SUV
2013047685,2013,Automobile
2013047685,2013,Automobile
2013047687,2013,Van
2013047687,2013,SUV
2013047688,2013,Small truck
2013047688,2013,Automobile
2013047689,2013,Automobile
2013047689,2013,Small truck
2013047690,2013,SUV
2013047690,2013,Motorcycle
2013047691,2013,Automobile
2013047691,2013,Automobile
2013047691,2013,Automobile
2013047789,2013,Small truck
2013047789,2013,Automobile
2013047789,2013,Automobile
2013047805,2013,SUV
2013047806,2013,Van
2013047807,2013,SUV
2013047807,2013,Automobile
2013047808,2013,Automobile
2013047808,2013,Automobile
2013047809,2013,Automobile
2013047809,2013,Automobile
2013047810,2013,SUV
2013047810,2013,Small truck
2013047810,2013,Small truck
2013047811,2013,Automobile
2013047811,2013,Automobile
2013047812,2013,Automobile
2013047812,2013,Small truck
2013047812,2013,SUV
2013047813,2013,Small truck
2013047813,2013,Automobile
2013047814,2013,SUV
2013047814,2013,Small truck
2013047815,2013,Automobile
2013047815,2013,Unicycle bicycle or tricycle
2013047816,2013,Motorcycle
2013047816,2013,SUV
2013047817,2013,Small truck
2013047817,2013,Automobile
2013047819,2013,Automobile
2013047819,2013,Bus
2013047820,2013,Automobile
2013047820,2013,Automobile
2013047822,2013,Automobile
2013047823,2013,Automobile
2013047823,2013,ATV
2013047824,2013,Automobile
2013047825,2013,Automobile
2013047827,2013,Automobile
2013047828,2013,Automobile
2013047828,2013,Bus
2013047840,2013,SUV
2013047840,2013,Automobile
2013047904,2013,Automobile
2013047904,2013,Small truck
2013047906,2013,ATV
2013047907,2013,Automobile
2013047907,2013,Van
2013047908,2013,Automobile
2013047909,2013,Automobile
2013047909,2013,Large truck
2013047911,2013,Automobile
2013047912,2013,Automobile
2013047912,2013,Automobile
2013047914,2013,unknown
2013047914,2013,Automobile
2013047915,2013,Automobile
2013047915,2013,SUV
2013047915,2013,Large truck
2013047916,2013,Automobile
2013047917,2013,Small truck
2013047917,2013,Automobile
2013047917,2013,Automobile
2013047917,2013,SUV
2013048437,2013,Automobile
2013048448,2013,Automobile
2013048448,2013,Motorcycle
2013048942,2013,unknown
2013048942,2013,Automobile
2013049320,2013,ATV
2013049755,2013,Automobile
2013049755,2013,SUV
2013049755,2013,SUV
2013049756,2013,Automobile
2013049756,2013,SUV
2013049953,2013,Van
2013049954,2013,unknown
2013049954,2013,Automobile
2013050080,2013,Automobile
2013050080,2013,Automobile
2013050080,2013,Small truck
2013050082,2013,Automobile
2013050082,2013,SUV
2013050082,2013,SUV
2013050083,2013,Automobile
2013050084,2013,Automobile
2013050084,2013,Automobile
2013050086,2013,Automobile
2013050086,2013,Small truck
2013050089,2013,Automobile
2013050089,2013,Small truck
2013050090,2013,Van
2013050090,2013,Automobile
2013050091,2013,Small truck
2013050091,2013,SUV
2013050092,2013,Automobile
2013050093,2013,Large truck
2013050095,2013,Automobile
2013050095,2013,Automobile
2013050095,2013,SUV
2013050096,2013,Automobile
2013050096,2013,Automobile
2013050096,2013,Automobile
2013050181,2013,Automobile
2013050191,2013,Automobile
2013050191,2013,Van
2013050192,2013,Automobile
2013050193,2013,Automobile
2013050194,2013,Small truck
2013050194,2013,Small truck
2013050195,2013,Automobile
2013050195,2013,Automobile
2013050196,2013,Van
2013050196,2013,SUV
2013050197,2013,Automobile
2013050198,2013,Small truck
2013050198,2013,Automobile
2013050199,2013,Small truck
2013050200,2013,Automobile
2013050200,2013,SUV
2013050201,2013,Automobile
2013050201,2013,Automobile
2013050202,2013,Automobile
2013050202,2013,Small truck
2013050203,2013,Automobile
2013050204,2013,Automobile
2013050204,2013,Unicycle bicycle or tricycle
2013050205,2013,Small truck
2013050205,2013,Automobile
2013050206,2013,Automobile
2013050206,2013,Automobile
2013050206,2013,Automobile
2013050207,2013,Automobile
2013050207,2013,Automobile
2013050207,2013,Automobile
2013050208,2013,SUV
2013050208,2013,Automobile
2013050209,2013,Automobile
2013050212,2013,SUV
2013050213,2013,Small truck
2013050214,2013,SUV
2013050215,2013,Automobile
2013050216,2013,SUV
2013050217,2013,Automobile
2013050217,2013,Automobile
2013050218,2013,Automobile
2013050218,2013,SUV
2013050219,2013,Automobile
2013050219,2013,Unicycle bicycle or tricycle
2013050220,2013,Small truck
2013050220,2013,Unicycle bicycle or tricycle
2013050221,2013,Automobile
2013050221,2013,Automobile
2013050222,2013,Automobile
2013050222,2013,SUV
2013050222,2013,Automobile
2013050223,2013,Automobile
2013050224,2013,unknown
2013050225,2013,Automobile
2013050225,2013,Automobile
2013050226,2013,Automobile
2013050227,2013,SUV
2013050227,2013,Automobile
2013050228,2013,Automobile
2013050229,2013,Van
2013050229,2013,SUV
2013050230,2013,SUV
2013050230,2013,Van
2013050231,2013,Automobile
2013050231,2013,Automobile
2013050232,2013,SUV
2013050232,2013,Small truck
2013050232,2013,Small truck
2013050233,2013,Automobile
2013050234,2013,unknown
2013050235,2013,SUV
2013050235,2013,Automobile
2013050236,2013,Automobile
2013050236,2013,SUV
2013050236,2013,Automobile
2013050237,2013,Automobile
2013050238,2013,SUV
2013050238,2013,Automobile
2013050239,2013,unknown
2013050239,2013,Automobile
2013050240,2013,Automobile
2013050240,2013,Automobile
2013050241,2013,Automobile
2013050241,2013,Automobile
2013050242,2013,Unicycle bicycle or tricycle
2013050242,2013,Automobile
2013050244,2013,Automobile
2013050244,2013,Automobile
2013050245,2013,Automobile
2013050245,2013,Automobile
2013050245,2013,Automobile
2013050247,2013,Automobile
2013050247,2013,Automobile
2013050248,2013,Automobile
2013050248,2013,Automobile
2013050249,2013,Small truck
2013050249,2013,Automobile
2013050250,2013,SUV
2013050250,2013,Automobile
2013050250,2013,Small truck
2013050251,2013,Large truck
2013050251,2013,Automobile
2013050252,2013,Automobile
2013050253,2013,Automobile
2013050254,2013,Automobile
2013050255,2013,Small truck
2013050256,2013,SUV
2013050256,2013,Small truck
2013050256,2013,Automobile
2013050256,2013,Automobile
2013050256,2013,Automobile
2013050256,2013,Van
2013050257,2013,Motorcycle
2013050258,2013,Automobile
2013050258,2013,Unicycle bicycle or tricycle
2013050259,2013,Automobile
2013050259,2013,Automobile
2013050260,2013,SUV
2013050260,2013,Unicycle bicycle or tricycle
2013050261,2013,Automobile
2013050261,2013,SUV
2013050262,2013,Automobile
2013050262,2013,Automobile
2013050262,2013,SUV
2013050263,2013,Automobile
2013050263,2013,Automobile
2013050264,2013,SUV
2013050264,2013,Automobile
2013050265,2013,Automobile
2013050266,2013,unknown
2013050267,2013,Automobile
2013050267,2013,Automobile
2013050267,2013,Automobile
2013050267,2013,Automobile
2013050267,2013,Automobile
2013050268,2013,Automobile
2013050269,2013,Automobile
2013050269,2013,Automobile
2013050270,2013,Automobile
2013050271,2013,Automobile
2013050271,2013,Automobile
2013050272,2013,Van
2013050273,2013,unknown
2013050273,2013,Automobile
2013050274,2013,Automobile
2013050274,2013,Automobile
2013050275,2013,Automobile
2013050275,2013,Automobile
2013050276,2013,Automobile
2013050276,2013,Automobile
2013050277,2013,Automobile
2013050277,2013,SUV
2013050277,2013,Automobile
2013050278,2013,Automobile
2013050278,2013,Small truck
2013050279,2013,SUV
2013050279,2013,SUV
2013050280,2013,SUV
2013050280,2013,Automobile
2013050281,2013,Automobile
2013050281,2013,Small truck
2013050281,2013,SUV
2013050282,2013,Automobile
2013050283,2013,Automobile
2013050284,2013,Van
2013050284,2013,Automobile
2013050285,2013,Motorcycle
2013050285,2013,SUV
2013050286,2013,Automobile
2013050286,2013,SUV
2013050287,2013,SUV
2013050287,2013,SUV
2013050287,2013,SUV
2013050287,2013,SUV
2013050287,2013,Automobile
2013050287,2013,unknown
2013050288,2013,SUV
2013050288,2013,Van
2013050289,2013,Van
2013050289,2013,Small truck
2013050289,2013,Automobile
2013050290,2013,Automobile
2013050290,2013,Automobile
2013050291,2013,Automobile
2013050292,2013,Automobile
2013050293,2013,unknown
2013050293,2013,SUV
2013050294,2013,Automobile
2013050294,2013,Automobile
2013050294,2013,SUV
2013050295,2013,Automobile
2013050295,2013,SUV
2013050296,2013,Small truck
2013050296,2013,Automobile
2013050297,2013,Automobile
2013050297,2013,Automobile
2013050298,2013,Automobile
2013050298,2013,Automobile
2013050299,2013,SUV
2013050299,2013,Automobile
2013050300,2013,Van
2013050300,2013,Automobile
2013050301,2013,Small truck
2013050301,2013,Automobile
2013050302,2013,Automobile
2013050302,2013,Bus
2013050303,2013,Automobile
2013050303,2013,Automobile
2013050304,2013,Automobile
2013050305,2013,Automobile
2013050306,2013,Automobile
2013050306,2013,Automobile
2013050307,2013,Automobile
2013050307,2013,SUV
2013050308,2013,SUV
2013050308,2013,Automobile
2013050308,2013,Automobile
2013050310,2013,Automobile
2013050310,2013,SUV
2013050311,2013,Automobile
2013050311,2013,Unicycle bicycle or tricycle
2013050312,2013,Automobile
2013050312,2013,Automobile
2013050313,2013,Automobile
2013050314,2013,Automobile
2013050314,2013,Small truck
2013050315,2013,Van
2013050315,2013,Van
2013050316,2013,SUV
2013050318,2013,Automobile
2013050318,2013,Automobile
2013050319,2013,Automobile
2013050319,2013,Automobile
2013050320,2013,Automobile
2013050320,2013,Automobile
2013050321,2013,Automobile
2013050321,2013,SUV
2013050322,2013,Automobile
2013050322,2013,Van
2013050323,2013,Automobile
2013050324,2013,Automobile
2013050324,2013,Automobile
2013050326,2013,Motorcycle
2013050326,2013,Automobile
2013050327,2013,Automobile
2013050328,2013,Automobile
2013050328,2013,Small truck
2013050329,2013,Automobile
2013050329,2013,Van
2013050331,2013,Automobile
2013050332,2013,Automobile
2013050332,2013,Small truck
2013050332,2013,Automobile
2013050333,2013,Small truck
2013050334,2013,SUV
2013050334,2013,Automobile
2013050334,2013,SUV
2013050335,2013,Automobile
2013050335,2013,unknown
2013050336,2013,Automobile
2013050337,2013,SUV
2013050338,2013,Automobile
2013050339,2013,Automobile
2013050339,2013,Unicycle bicycle or tricycle
2013050340,2013,Automobile
2013050340,2013,Unicycle bicycle or tricycle
2013050341,2013,Automobile
2013050341,2013,SUV
2013050342,2013,Small truck
2013050342,2013,Van
2013050342,2013,Automobile
2013050343,2013,Automobile
2013050343,2013,SUV
2013050344,2013,Automobile
2013050345,2013,Automobile
2013050346,2013,Automobile
2013050346,2013,Automobile
2013050347,2013,Automobile
2013050347,2013,Automobile
2013050348,2013,Automobile
2013050348,2013,Automobile
2013050349,2013,Automobile
2013050349,2013,Automobile
2013050349,2013,Automobile
2013050349,2013,Automobile
2013050350,2013,SUV
2013050350,2013,Automobile
2013050351,2013,SUV
2013050352,2013,SUV
2013050352,2013,Small truck
2013050352,2013,Automobile
2013050354,2013,unknown
2013050355,2013,Large truck
2013050355,2013,Automobile
2013050355,2013,SUV
2013050356,2013,Van
2013050356,2013,Automobile
2013050357,2013,Automobile
2013050357,2013,SUV
2013050465,2013,Automobile
2013050466,2013,Automobile
2013050466,2013,Small truck
2013050467,2013,Motorcycle
2013050467,2013,SUV
2013050468,2013,Automobile
2013050468,2013,Automobile
2013050469,2013,SUV
2013050469,2013,Automobile
2013050470,2013,Automobile
2013050470,2013,Automobile
2013050471,2013,Automobile
2013050471,2013,Van
2013050471,2013,Automobile
2013050474,2013,Automobile
2013050475,2013,Automobile
2013050478,2013,Automobile
2013050479,2013,Automobile
2013050480,2013,Automobile
2013050480,2013,Small truck
2013050487,2013,Automobile
2013050488,2013,Automobile
2013050488,2013,SUV
2013050541,2013,Automobile
2013050541,2013,Automobile
2013050644,2013,Small truck
2013050644,2013,Automobile
2013050644,2013,Automobile
2013050645,2013,Automobile
2013050645,2013,SUV
2013050646,2013,Large truck
2013050647,2013,Small truck
2013050648,2013,Automobile
2013050648,2013,Automobile
2013050649,2013,Automobile
2013050649,2013,Automobile
2013050649,2013,Automobile
2013050652,2013,Automobile
2013050652,2013,SUV
2013050652,2013,Automobile
2013050868,2013,Automobile
2013050868,2013,Automobile
2013050871,2013,Automobile
2013050872,2013,Automobile
2013050872,2013,Large truck
2013050874,2013,Automobile
2013050874,2013,Automobile
2013050874,2013,SUV
2013050874,2013,Van
2013050875,2013,Automobile
2013050875,2013,Automobile
2013050877,2013,Automobile
2013050877,2013,Van
2013051015,2013,Automobile
2013051015,2013,Small truck
2013051015,2013,Van
2013051015,2013,Automobile
2013051112,2013,Automobile
2013051112,2013,Unicycle bicycle or tricycle
2013051113,2013,Automobile
2013051113,2013,Automobile
2013051114,2013,SUV
2013051114,2013,SUV
2013051114,2013,Small truck
2013051115,2013,SUV
2013051116,2013,Automobile
2013051117,2013,Automobile
2013051117,2013,unknown
2013051118,2013,SUV
2013051118,2013,Automobile
2013051119,2013,SUV
2013051119,2013,Van
2013051119,2013,Van
2013051119,2013,Small truck
2013051119,2013,Automobile
2013051119,2013,Small truck
2013051120,2013,Automobile
2013051120,2013,Automobile
2013051121,2013,Automobile
2013051122,2013,Small truck
2013051122,2013,SUV
2013051123,2013,Automobile
2013051123,2013,Automobile
2013051123,2013,Small truck
2013051123,2013,Automobile
2013051125,2013,Automobile
2013051126,2013,Automobile
2013051126,2013,Van
2013051127,2013,Small truck
2013051127,2013,Automobile
2013051128,2013,Automobile
2013051128,2013,SUV
2013051128,2013,Small truck
2013051128,2013,Automobile
2013051129,2013,Motorcycle
2013051129,2013,SUV
2013051130,2013,Automobile
2013051130,2013,Automobile
2013051131,2013,Small truck
2013051131,2013,Automobile
2013051132,2013,Automobile
2013051132,2013,SUV
2013051132,2013,Small truck
2013051792,2013,Large truck
2013051875,2013,Automobile
2013051875,2013,Automobile
2013051876,2013,Automobile
2013051876,2013,Automobile
2013051945,2013,Automobile
2013051945,2013,Small truck
2013051947,2013,Van
2013052132,2013,SUV
2013052132,2013,Automobile
2013052134,2013,Small truck
2013052134,2013,Large truck
2013052135,2013,Automobile
2013052135,2013,Automobile
2013052135,2013,SUV
2013052136,2013,SUV
2013052137,2013,Automobile
2013052137,2013,Automobile
2013052270,2013,Automobile
2013052270,2013,Automobile
2013052357,2013,SUV
2013052357,2013,Automobile
2013052357,2013,Automobile
2013052357,2013,SUV
2013052358,2013,SUV
2013052359,2013,Automobile
2013052359,2013,Automobile
2013052361,2013,Automobile
2013052361,2013,Automobile
2013052363,2013,Automobile
2013052363,2013,SUV
2013052364,2013,SUV
2013052364,2013,Automobile
2013052439,2013,Automobile
2013052439,2013,Van
2013052532,2013,Van
2013052532,2013,Automobile
2013052558,2013,Large truck
2013052558,2013,Small truck
2013052566,2013,Automobile
2013052566,2013,Automobile
2013052568,2013,Motorcycle
2013052568,2013,Automobile
2013052613,2013,Automobile
2013052613,2013,Automobile
2013052613,2013,Automobile
2013052700,2013,Automobile
2013052701,2013,Automobile
2013052701,2013,Large truck
2013052702,2013,Small truck
2013052703,2013,Automobile
2013052704,2013,Small truck
2013052704,2013,Automobile
2013052706,2013,Automobile
2013052707,2013,Automobile
2013052707,2013,SUV
2013052707,2013,SUV
2013052707,2013,Automobile
2013052708,2013,Automobile
2013052708,2013,Automobile
2013052709,2013,Automobile
2013052709,2013,Automobile
2013052711,2013,Automobile
2013052711,2013,Small truck
2013052711,2013,Van
2013052712,2013,Automobile
2013052714,2013,Van
2013052714,2013,SUV
2013052714,2013,Van
2013052715,2013,SUV
2013052997,2013,Automobile
2013052998,2013,SUV
2013052998,2013,Automobile
2013052999,2013,Automobile
2013053000,2013,Automobile
2013053000,2013,SUV
2013053000,2013,Automobile
2013053000,2013,SUV
2013053001,2013,Automobile
2013053001,2013,Small truck
2013053002,2013,Automobile
2013053002,2013,Van
2013053002,2013,Automobile
2013053003,2013,Automobile
2013053003,2013,Automobile
2013053004,2013,Automobile
2013053004,2013,Automobile
2013053005,2013,Van
2013053007,2013,Large truck
2013053009,2013,Automobile
2013053009,2013,Van
2013053010,2013,Automobile
2013053010,2013,Small truck
2013053011,2013,Automobile
2013053011,2013,Small truck
2013053012,2013,SUV
2013053012,2013,SUV
2013053013,2013,Automobile
2013053013,2013,Automobile
2013053014,2013,Automobile
2013053014,2013,Van
2013053015,2013,Van
2013053016,2013,Automobile
2013053016,2013,Unicycle bicycle or tricycle
2013053017,2013,Automobile
2013053018,2013,Automobile
2013053019,2013,Automobile
2013053019,2013,Automobile
2013053020,2013,Motorcycle
2013053021,2013,Automobile
2013053021,2013,Automobile
2013053022,2013,Automobile
2013053023,2013,Automobile
2013053023,2013,Automobile
2013053024,2013,Automobile
2013053025,2013,Automobile
2013053026,2013,Automobile
2013053027,2013,SUV
2013053027,2013,Small truck
2013053027,2013,Automobile
2013053028,2013,Automobile
2013053028,2013,Automobile
2013053029,2013,SUV
2013053030,2013,Automobile
2013053030,2013,Small truck
2013053031,2013,Automobile
2013053031,2013,Automobile
2013053032,2013,Automobile
2013053032,2013,Unicycle bicycle or tricycle
2013053033,2013,Automobile
2013053034,2013,Automobile
2013053035,2013,Small truck
2013053036,2013,Motorcycle
2013053036,2013,Automobile
2013053037,2013,Automobile
2013053037,2013,Unicycle bicycle or tricycle
2013053038,2013,Automobile
2013053039,2013,Automobile
2013053039,2013,Automobile
2013053039,2013,Automobile
2013053039,2013,Automobile
2013053040,2013,Automobile
2013053040,2013,Automobile
2013053041,2013,Automobile
2013053041,2013,SUV
2013053042,2013,Automobile
2013053042,2013,Automobile
2013053043,2013,Automobile
2013053043,2013,Automobile
2013053044,2013,Automobile
2013053044,2013,SUV
2013053045,2013,Automobile
2013053045,2013,SUV
2013053046,2013,Automobile
2013053046,2013,Automobile
2013053046,2013,Van
2013053047,2013,Automobile
2013053047,2013,Automobile
2013053048,2013,Automobile
2013053050,2013,Motorcycle
2013053050,2013,Automobile
2013053051,2013,Automobile
2013053051,2013,SUV
2013053052,2013,Small truck
2013053052,2013,Small truck
2013053053,2013,unknown
2013053054,2013,SUV
2013053054,2013,SUV
2013053055,2013,Automobile
2013053056,2013,Automobile
2013053057,2013,Automobile
2013053057,2013,Automobile
2013053057,2013,Automobile
2013053057,2013,Automobile
2013053058,2013,Automobile
2013053058,2013,Automobile
2013053059,2013,Automobile
2013053059,2013,Unicycle bicycle or tricycle
2013053060,2013,Automobile
2013053060,2013,Automobile
2013053060,2013,Automobile
2013053061,2013,Automobile
2013053062,2013,SUV
2013053062,2013,Automobile
2013053063,2013,Automobile
2013053063,2013,Automobile
2013053064,2013,unknown
2013053065,2013,Automobile
2013053065,2013,Automobile
2013053066,2013,SUV
2013053066,2013,Automobile
2013053067,2013,Van
2013053068,2013,SUV
2013053069,2013,Small truck
2013053071,2013,SUV
2013053071,2013,Small truck
2013053072,2013,Automobile
2013053073,2013,SUV
2013053073,2013,Automobile
2013053073,2013,Automobile
2013053074,2013,SUV
2013053074,2013,Automobile
2013053075,2013,SUV
2013053075,2013,Unicycle bicycle or tricycle
2013053076,2013,Automobile
2013053076,2013,Automobile
2013053076,2013,SUV
2013053077,2013,Automobile
2013053078,2013,Automobile
2013053078,2013,Automobile
2013053079,2013,Automobile
2013053079,2013,Automobile
2013053080,2013,Motorcycle
2013053080,2013,Automobile
2013053081,2013,Automobile
2013053081,2013,Small truck
2013053081,2013,Automobile
2013053082,2013,Automobile
2013053084,2013,Automobile
2013053084,2013,Automobile
2013053084,2013,Small truck
2013053085,2013,Small truck
2013053086,2013,Small truck
2013053086,2013,Automobile
2013053087,2013,Automobile
2013053087,2013,SUV
2013053088,2013,Automobile
2013053088,2013,Automobile
2013053089,2013,Automobile
2013053089,2013,Van
2013053090,2013,Automobile
2013053090,2013,Automobile
2013053091,2013,SUV
2013053092,2013,Automobile
2013053092,2013,Automobile
2013053093,2013,Automobile
2013053093,2013,Automobile
2013053094,2013,Automobile
2013053094,2013,Automobile
2013053094,2013,SUV
2013053094,2013,SUV
2013053094,2013,SUV
2013053095,2013,Automobile
2013053095,2013,Automobile
2013053096,2013,unknown
2013053097,2013,Unicycle bicycle or tricycle
2013053097,2013,Automobile
2013053098,2013,Automobile
2013053098,2013,Automobile
2013053099,2013,Automobile
2013053099,2013,Unicycle bicycle or tricycle
2013053100,2013,Automobile
2013053101,2013,Automobile
2013053101,2013,Automobile
2013053102,2013,Automobile
2013053102,2013,SUV
2013053103,2013,SUV
2013053104,2013,Automobile
